UdSSR,"Ikonnikow, Andrey W.",,,1,,1,,,,,,,
UdSSR,"Jakovlevas-Mateckis, Konstantinas",,,,,1,,,,,,,
UdSSR,"Kastel, Igor",,,1,,,,,,,,,
UdSSR,"Kelschalsew, ?",1,,,,,,,,,,,
UdSSR,"Kim, Nikolai Nikolaj",,1,,,,,,,,,,
UdSSR,"Kim, Warwara Segreewna",,1,,,,,,,,,,
UdSSR,"Kokkonaki, I. W.",,,,,1,,,,,,,
UdSSR,"Komarowa, Lidija K.",,1,1,,,,,,,,,
UdSSR,"Krajewski, Max",1,,,,,,,,,,,
UdSSR,"Kudrjawzew, Alexander P.",,1,,1,,,,,,,,
UdSSR,"Lebedew, Juri S.",,,,1,,,,,,,,
UdSSR,Melodinski,,,,,1,,,,,,,
UdSSR,"Michailnow, Sergej",,,,,1,,,,,,,
UdSSR,"Molochalzew, ?",,,,,,,,,,,,
UdSSR,"Muljar, Leonid Ch.",,,,1,,,,,,,,
UdSSR,"Naginskaja, Walja",,,,1,,,,,,,,
UdSSR,"Nagornaja, Ingrid",,1,1,,1,,,,,,,
UdSSR,"Owsjanikowa, Elena",,,,,1,,,,,,,
UdSSR,"Pawlow, Leonid L.",,,1,,1,,,,,,,
UdSSR,"Predtetschentskj, V.M.",1,,,,,,,,,,,
UdSSR,"Pilens, Uldis",,,1,,,,,,,,,
UdSSR,"Rafalowitsch, Igor",,,,,1,,,,,,,
UdSSR,"Reusow, Wladimir",,,,,1,,,,,,,
UdSSR,"Shadowa, Larissa A.",,1,,,,,,,,,,
UdSSR,"Schewzow, Konstantin",,1,,,,,,,,,,
UdSSR,"Schischkow, ?",,,,,1,,,,,,,
UdSSR,"Sokolow, Julij",,1,,,,,,,,,,
UdSSR,"Spelskis, Antanas",1,1,1,,,,,,,,,
UdSSR,"Starikow, Alexander",,,,,1,,,,,,,
UdSSR,"Stepanow, Alexander",,,1,,,,,,,,,
UdSSR,"Stepanov, Vjatscheslav",,,,,1,,,,,,,
UdSSR,"Sulimenko, Sergej",,,,,1,,,,,,,
UdSSR,"Tolziner, Philipp M.",,1,,,,,,,,,,
UdSSR,"Torkatjuk, Wladimir",,,,,1,,,,,,,
UdSSR,"Woltschok, Juri",,,,1,,,,,,,,
Ungarn,"Baikay-Rosch, Eva",,,,1,,,,,,,,
Ungarn,"Böhönyey, Janos",,,,1,1,,,,,,,
Ungarn,"Ernyey, Gyula",,,,1,,,,,,,,
Ungarn,"Freivogel, Gabor",,,,1,,,,,,,,
Ungarn,"Gábor, Eszter",,,1,,,,,,,,,
Ungarn,"Horvath-Sipos, Susanne",,,,,1,,,,,,,
Ungarn,"Horvath-Sipos, Edith",1,,1,1,,,,,,,,
Ungarn,"Jozsef, Denes",,,,,1,,,,,,,
Ungarn,"Kiss, Tibor",,1,1,1,,,,,,,,
Ungarn,"Kleinseisel, Janos",,,,,1,,,,,,,
Ungarn,"Körner, Eva",,,1,,,,,,,,,
Ungarn,"Lantos, Ferene",,1,,,,,,,,,,
Ungarn,"Pap-Haulisch, Lenke",,,,1,1,,,,,,,
Ungarn,"Pap, Gyula",,1,,,,,,,,,,
Ungarn,"Pap, ?",,1,,,,,,,,,,
USA,"Aach, Doris",,,1,,,,,,,,,
USA,"Aach, Herb",,,1,,,,,,,,,
USA,"Adams, Samuel",,,,,,,,,,,,1
USA,"Akcan, Esra",,,,,,,,,,,,1
USA,"Allen, Stan",,,,,,,1,,,,,
USA,"Allner, Walter",,1,1,1,1,,,,,,,
USA,"Anderson, Stanford",,,,,,,,,,,1,
USA,"Angelidou, Ioanna",,,,,,,,,,,,1
USA,"Baird, George",,,,,,,,,1,,,
USA,"Barry, Kristin M.",,,,,,,,,,,,1
USA,"Bayer, Herbert",,,,,,,,,,,,
USA,"Boyer, M. Christine",,,,,,,,,,,1,
USA,"Bredendieck, Hin",,,1,,,,,,,,,
USA,"Bredendieck, Karl-Josef",,,1,,,,,,,,,
USA,"Colomina, Beatriz",,,,,,,,,1,,,1
USA,"de Costa Meyer, Esther",,,,,,,,,,,,1
USA,"Dubbeldam, Winka",,,,,,,1,,,,,
USA,"Easterling, Keller",,,,,,,,,,,1,
USA,"Edmiston, Jeremy",,,,,,,1,,,,,
USA,"Esse, Katherine",,,,,1,,,,,,,
USA,"Fabricius, Daniela",,,,,,,,,,,,1
USA,"Finger, Anke",,,,,,,,,,,,1
USA,"Fischer, Ole W.",,,,,,,,,,1,,1
USA,"Fitzsimons, J. Kent",,,,,,,,,1,,,
USA,"Forster, Kurt W.",,,,,,,,,,1,,
USA,"Gamble, M. Eric",,,,,,,,,1,,,
USA,"Gleye, Paul",,,,,1,,,,,,,
USA,"Godel, Addison",,,,,,,,,,,1,
USA,"Graf, Douglas",,,,,,,1,,,,1,
USA,"Harding, Annelise",,,1,,,,,,,,,
USA,"Harwood, John",,,,,,,,,,,,1
USA,"Hays, K. Michael",,,,,,,,1,,1,,
USA,"Isaacs, Reginard",,,,1,,,,,,,,
USA,"Jameson, Fredric R.",,,,,,,,1,,,,
USA,"Jencks, Charles",,,,,,1,,,,,,
USA,"Kiyak, Acalya",,,,,,,,,1,,,
USA,"Koss, Juliet",,,,,,,,,,,,1
USA,"Kuenzli, Katherine",,,,,,,,,,,,1
USA (BRD),"Kunz, Lucy",,,,1,,,,,,,,
USA (Schweiz),"Langer, Bernhard",,,,,,,,,1,1,,
USA,"Lavin, Sylvia",,,,,,,,,,1,,
USA,"Maciouika, John V.",,,,,,,,,,,,1
USA,"Mallgrave, Harry Francis",,,,,,,,,,1,,
USA,"Meister, Anna-Maria",,,,,,,,,,,,1
USA,"Mitchell, W. J. T.",,,,,,,,,,1,,
USA,"Morris, Marc",,,,,,,1,,,,,
USA,"Naegele, Daniel",,,,,,,,,1,,,
USA,"Narath, Albert",,,,,,,,,,,1,
USA,"Nisbet, Peter",,,,1,,,,,,,,
USA,"Ockman, Joan",,,,,,,,,1,,,
USA,"Papapetros, Spyros",,,,,,,,,,,,1
USA,"Pearlman, Judith",,,,1,,,,,,,,
USA,"Petit, Emmanuel J.",,,,,,,,,1,,,
USA,"Picon, Antoine",,,,,,,,,1,,,
USA,"Pozzi, Clelia",,,,,,,,,,,,1
USA,"Raulet, Gérard",,,,,,,,1,,,,
USA,"Ridler, Morgan",,,,,,,,,,,,1
USA,"Rocker, Ingeborg M.",,,,,,,,,,1,,
USA,"Rykwert, Joseph",,,,,,,,,1,,,
USA (GB),"Sassen, Saskia",,,,,,,,1,,,,
USA,"Shusterman, Richard",,,,,,,,,,,1,
USA,"Siepl-Coates, Susanne",,,,,1,,,,,,,
USA,"Singh, Rupinder",,,,,,,,,1,,,
USA,"Speaks, Michael",,,,,,,,1,,,1,
USA,"Tilder, Lisa",,,,,,,,,1,,,
USA,"Vidler, Anthony",,,,,,,,,1,,,
USA,"Welsch, Celina R.",,,,,,1,,,,,,
USA,"Welter, Volker M.",,,,,,,,,,,,1
USA,"Whiting, Sarah",,,,,,,,,,,1,
USA,"Williams, Alena",,,,,,,,,,1,,
USA,"Yusaf, Shundana",,,,,,,,,,,,1
USA,"Zarzycki, Andrzej",,,,,,,,,,1,,
Vietnam,Nguyen Khao Tiem,,,1,,,,,,,,,
Vietnam,Nguyen Manh Thu,,,1,,,,,,,,,
Vietnam,Nguyen Tien Buu,,,1,,,,,,,,,
Vietnam,Pham Ngoc Dang,,,1,,,,,,,,,
Vietnam,Tran But,,,1,,,,,,,,,
Vietnam,Tran Tat Dat,,,1,,,,,,,,,
Vietnam,Vo Tien An,,,1,,,,,,,,,
Zypern,"Bargilly, Marcos A.",,,,1,,,,,,,,
